cellid,Arginase1,Au,CD11b,CD123,CD133,CD14,CD141,CD163,CD20,CD206,CD208,CD209,CD3,CD31,CD38,CD4,CD40,CD45,CD47,CD68,CD8,CD86,Calprotectin,Chym_Tryp,Fe,FoxP3,GFAP,GLUT1,HLA1,HLADR,ICOS,IDO1,Ki67,LAG3,NeuN,Noodle,Nuclear,Olig2,PD1,PDL1,TIM3,TMEM119,Tox,chan_39,chan_48,chan_70,iNOS,area,major_axis_length,minor_axis_length,perimeter,convex_area,equivalent_diameter,centroid.0,centroid.1,fov
566383,0.0433159771593381,5.01404260706019,0.0331342760486099,0.0218896597913627,0.0475239047560942,0.0089076846845044,0.0425011502889123,0.0290487146818142,0.0528781627268986,0.032309959720969,0.0199511363986153,0.0095565072405424,0.0288539783031043,0.0764576540188633,0.0140987539781607,0.0400485585171294,0.0306537520320064,0.008135564868714,0.0026510553025301,0.0027377097037558,0.0023798518897976,0.029864874675868,0.0139304677802873,0.0071200857287814,0.0137252515832775,0.0805531515723944,0.0356360210973759,0.027309292608292,0.0275661262505099,0.0017807801939614,0.0783346466955487,0.0763294386797231,0.0085368128471058,0.0645752856073281,0.0163225807337002,0.0032933472435255,0.0613112273039641,0.0210332618534627,0.159869434819121,0.0580768522160247,0.0782839276715677,0.0295996807618403,0.0171848017203156,11.4138116759762,0.0004265934180906,0.0002863539109867,0.0129919936367248,621,31.1246159053019,25.4195880366047,91.5979797464466,641,28.1190639474456,429.127214170692,544.835748792271,Stanford_TA551_R10C4
566384,0.0889259495133784,15.0840963019341,0.108020411955718,0.117642766120274,0.0731878170897051,0.022250964506799,0.0262480894742362,0.0205205732677587,0.0413983646113568,0.139302962535927,0.0194112339058434,0.0206545786963242,0.0171230122740007,0.203989658379548,0.008866260232593,0.121813617069569,0.0205182510394249,0.070870620487596,0.0102075997264012,0.0457703277885024,0.0030234709043112,0.0907693884698707,0.0095415195891305,0.0119264723411469,0.0257763247776851,0.0909201379292609,0.0023325602300761,0.0088187856593687,0.0282371131070782,0.0162726700707079,0.0501822417422483,0.022386886450867,0.0045617292431252,0.123861175243431,0.0109168080919825,0.0046873533281692,0.0121242979536083,0.0197469870614221,0.240516061726516,0.0646310541959323,0.054761255336799,0.0489167174248258,0.0220128975482341,10.488726159563,0.0005037575789372,0.0003976190414674,0.0127559613034449,349,26.9351832264683,16.6047275881053,70.5269119345812,364,21.079862454783,430.131805157593,743.12893982808,Stanford_TA551_R10C4
566385,0.055579762304174,8.83589504076087,0.0469850392238476,0.0733971523169254,0.0687678422324224,0.0115859828899833,0.0294702821704595,0.0183325103376871,0.0375015158998216,0.0804372063392696,0.0475283226590725,0.0168048309057465,0.0189175692414604,0.107484959672318,0.0272575964280866,0.0510370756365085,0.0586970475942542,0.0191939446961009,0.0082371081945081,0.0025146785065237,0.0038632575150349,0.0132069216329983,0.0046732686513888,0.0091715667867019,0.008479483042781,0.107201814851237,0.0199900564269691,0.0190939735059478,0.0410135746253791,0.001249184039114,0.0745856349282677,0.114892824257531,0.0017493054563959,0.124504475548316,0.0099311090973529,0.0036590579941338,0.0103557505626452,0.02870852739346,0.221531889920893,0.0289326191573003,0.035267917694518,0.0122323448006564,0.0268382615303934,9.43884808084239,0.0001772934269056,0.0004547698342281,0.0056937417152654,253,22.511063752607,14.3046486214911,58.6274169979695,262,17.9479693786789,432.466403162055,640.581027667984,Stanford_TA551_R10C4
566386,0.0590533641360176,20.8832024584044,0.0275091617472676,0.0632965335124944,0.0418161038673953,0.0080247911617716,0.0170583432260158,0.0193253607347969,0.0212402002970576,0.0704427754096907,0.0151546486193007,0.0324174051496261,0.0294205595105385,0.0872788538512605,0.0271251732190881,0.0398615135264676,0.0153596472249587,0.0041337227114971,0.0060368938927231,0.0030420630851532,0.0058421019431107,0.0147776530787793,0.0061341169120323,0.0948197606782334,0.0108388389743635,0.124044301028493,0.0243545040879859,0.0031387459192304,0.0445821904225817,0.002059645892951,0.0450752653058288,0.0468949460411909,0.0033246833613598,0.0298196006539202,0.0116511012893152,0.0020998124376498,0.0278400837764805,0.0135312760123105,0.217110151347192,0.0373741282969601,0.0698268499102407,0.013409750338957,0.0234004775380892,10.0657813166596,0.0001333659266855,0.0001649127275056,0.0089251242749453,293,22.4733391226567,16.6103430199817,62.2842712474619,304,19.3147401382313,436.542662116041,178.092150170648,Stanford_TA551_R10C4
566387,0.0993922865327321,27.908643018018,0.0515126866013359,0.0717718503342505,0.0704576821872455,0.0094917905912361,0.0242512388952352,0.0426973731413384,0.0941627354213549,0.0836020017083025,0.0291718737687583,0.0112347372369079,0.0162943687890187,0.05434952357962,0.0544575286377074,0.0364349291283422,0.0163165772262656,0.0185075612994682,0.0066279368417638,0.0018016124682037,0.0022272675527263,0.0198568586469565,0.0064494537491376,0.0127436081684339,0.0131900795945176,0.119698165857141,0.0120493398027073,0.0074649156251779,0.0349730718730866,0.0048493501352007,0.0570840505915597,0.0293817068990166,0.0057756958509223,0.109353723321701,0.0114451082278441,0.0025743707880243,0.0747489860465934,0.0875689236554333,0.194717635768566,0.0789228690173164,0.0874165783127567,0.057998582975185,0.0118627399930781,14.9199535472973,0.0003253752315366,0.0002507047610239,0.0091076632126253,555,30.234135682678,23.3908127531259,88.1837661840736,578,26.5828506245665,437.544144144144,231.016216216216,Stanford_TA551_R10C4
566388,0.024227380106143,31.5529564144737,0.0256878982527571,0.0188299174567352,0.0427490626199997,0.0124297477124109,0.0502567704002608,0.0258694066537107,0.0353094147020662,0.0446855419826459,0.0137171710090881,0.024482718261073,0.0375732619397722,0.142700539002801,0.0229197391532813,0.0194263635632059,0.0364782815626158,0.0307725366471941,0.0018923762779673,0.010452258948495,0.0042479987199319,0.0506399291985655,0.0174434920046376,0.0283665209727224,0.0202208790026213,0.0634935124318331,0.0122097763124516,0.0118580509815588,0.0214554306321239,0.009206626650387,0.0379037847613615,0.0725125361915815,0.0054323966674714,0.0460540184310774,0.0085804992036924,0.0025905378241288,0.0509857137579666,0.0229933752476899,0.204436593948726,0.0721023270122556,0.0646638998768803,0.0695431609869796,0.0114426570441767,13.7108819901316,0.0003672575009496,0.0002813034936001,0.0147590026538078,475,30.9956893080296,19.6266122685511,84.7695526217005,500,24.5924537968297,437.349473684211,402.73052631579,Stanford_TA551_R10C4
566389,0.0594712961271021,10.0650904678584,0.0143810183102096,0.0286123958129615,0.0700940457292991,0.0097019662757001,0.0381292117055099,0.0329776305280234,0.0459114398379919,0.0420076442269832,0.0133970642588251,0.0216725832045683,0.028883492734358,0.121200577176846,0.0375156480234011,0.0587762523809438,0.0379010133450558,0.0049838621825745,0.0061412010356229,0.0026511648822123,0.0009670960715192,0.0348870118196781,0.0080524847798791,0.004555531192369,0.0071235709795768,0.0942009753379157,0.0227679564918054,0.255515921208801,0.0656144631448501,0.0033935656102571,0.0357942301271864,0.0685341495389587,0.0058871204536547,0.0682856983758309,0.0101889543471754,0.0028337083767552,0.0412557033261286,0.0272726672639927,0.242155464518203,0.0442693227631244,0.104976463952196,0.0296131916057512,0.0141966397700877,14.1155798635877,0.0003329556695744,0.000340806604622,0.0187455814626215,701,33.765652731,26.6351585946893,99.1543289325507,727,29.875423358663,440.912981455064,436.108416547789,Stanford_TA551_R10C4
566390,0.0812234345705832,29.9317700489458,0.0537504789434527,0.0374203922049124,0.105323898672977,0.0138736693778602,0.0386677191261896,0.0063083394137037,0.0027733074499575,0.0238512992128003,0.011644023289296,0.0007598952802329,0.0127855565633241,0.0496434973359106,0.0088534162320639,0.0039703884675672,0.0458363349249517,0.0125879974069617,0.0027487101132768,0.0002160685449974,0.0003898330942565,0.0185985406918789,0.0018644960335066,0.0,0.0011769288096083,0.0284705079844492,0.004738265949399,0.127825437013913,0.0660295504236901,0.000209369006457,0.0460432352860103,0.0178911212460556,0.0050579093512805,0.0826655061143437,0.0124961771236728,0.0098345114524105,0.010068508515875,0.0112606984821293,0.27916102745831,0.0552337032507757,0.17780341805528,0.0064247912015148,0.017532953631063,9.41064379588667,0.000482890440757,0.0007596080561718,0.0029553907216113,166,16.2079855374048,13.02310997903,45.7989898732233,174,14.5381485900385,442.5,795.048192771084,Stanford_TA551_R10C4
566391,0.0496013647643796,19.219740784284,0.010792219878258,0.0182164657584916,0.0613900312223718,0.0108152597383682,0.0472833309425182,0.0351284011626231,0.0291665846647821,0.037589527342521,0.0302034887993639,0.0194438664146869,0.0234191500160017,0.0615885664290237,0.028528808454301,0.0678318043982456,0.0383346115602463,0.0074142685952431,0.0051040266247245,0.0020832691896858,0.001619504341703,0.0228642670529948,0.007020337344752,0.007796368700502,0.0095957824327413,0.0536529738283836,0.0032014766543772,0.261611409196664,0.0804991773493715,0.0034278536610075,0.0414374896035807,0.0503547065526487,0.0043424359971071,0.0543391734784853,0.0176818677272623,0.0052814680395774,0.0641404957447237,0.0215431035123435,0.166108420787997,0.0765039693531257,0.0912884686863288,0.0348354293984203,0.0091666234083135,16.1196810527913,0.0006487483104455,0.0007137751695021,0.0122147423893125,824,34.5404483589557,30.6781650524826,106.811183182043,850,32.390575556198,447.308252427184,614.558252427185,Stanford_TA551_R10C4
566392,0.0800966251302283,84.7399624840358,0.0126061664043004,0.0366704076490499,0.0642176617751354,0.0083437792276257,0.0199457134190477,0.0183024756045722,0.0175272389364428,0.0402154753148467,0.0204584758024015,0.0145710447876322,0.018901458729256,0.0714250320355396,0.02430928155339,0.0287141367238075,0.0158672210791386,0.0131434066415451,0.0043854325305232,0.0019674554611123,0.0009006517788902,0.0237775178814559,0.003174345506037,0.0,0.0065610034255689,0.0213380613197048,0.011878522909982,0.0,0.0232733491546687,0.0036058592866992,0.0484570456951503,0.0338671121342482,0.0032299614760877,0.0519193937790784,0.0159042395689167,0.0083425212484971,0.0790086212742831,0.0250446198133058,0.165237910910947,0.0302810668266817,0.0482008486115753,0.0364461384127498,0.005408464218328,15.4536862428161,0.0006894076464276,0.0007704216249448,0.0040876880865232,783,37.0009455348043,28.358550687411,109.982756057297,833,31.5744606213255,446.670498084291,845.891443167305,Stanford_TA551_R10C4
566393,0.0689821713665117,36.8656617382438,0.032404042789869,0.062378465851986,0.0541775796442209,0.0167987664249984,0.0242408489428445,0.028673019178234,0.0738002734782495,0.057969127724973,0.021558306499869,0.0270250283293293,0.030417320903647,0.108900919171424,0.0517785280222954,0.0963071808646344,0.0329185611251032,0.0204919351234166,0.0083615689336617,0.0047667052291113,0.0033203729219144,0.035560603568502,0.008416497872654,0.0058926957403267,0.0144426635039287,0.104122653895294,0.0203094072397882,0.0036314667570648,0.0264559344728973,0.0044662026889605,0.072016653558737,0.0705528554885449,0.0029335069795567,0.0656879110960136,0.0200777307096005,0.0028146068331376,0.0689992703311502,0.162421787464586,0.162456515930284,0.0796375337428817,0.113608058558456,0.0520343323536964,0.0337742692125674,14.6478011411348,0.0005763444813565,0.0003719634435455,0.0229668721743792,521,31.8375234645072,21.0635427140371,87.3553390593274,543,25.7557333967996,449.936660268714,386.967370441459,Stanford_TA551_R10C4
566394,0.0589487226880246,7.39397617556014,0.0351784019488171,0.0799314770009551,0.0850850114020181,0.00618828554083,0.0512039796803637,0.0178080825237321,0.0444563217832,0.0650476177755103,0.0391888827975782,0.003440522404697,0.0233699597045986,0.0851476657453454,0.0305785373606213,0.0300058580384221,0.0023594757445815,0.0082368660566095,0.0090907179320174,0.0027844259383162,0.0015605615328459,0.0072859843748955,0.0153825067104841,0.0,0.0132370636148272,0.02030335818945,0.0401063369505583,0.0018407947655441,0.0225857108906087,0.0048385339625982,0.0610931996075351,0.0403508882633391,0.0067198922497209,0.194615187874072,0.0232609871408779,0.0022187459300149,0.0129720197533661,0.0836815032940113,0.10104746440839,0.109110439882805,0.0377561744254091,0.0222136941725972,0.0200416390985984,15.6212330944133,0.000537652592614,0.0003235793127766,0.0097249948161558,106,14.2969684575667,9.72910235779142,38.142135623731,112,11.6173745632104,454.122641509434,271.896226415094,Stanford_TA551_R10C4
566395,0.0709299056424906,17.5511992388335,0.0402239990174671,0.0612720106490507,0.0437131632601505,0.0161229854439975,0.0322187294456326,0.0156290008099361,0.0518809116404655,0.0648010383520094,0.0202415618073942,0.0333381676652565,0.0169908493626018,0.107376031153979,0.0372832512711696,0.0647351556244834,0.0193539117703067,0.0355380752834978,0.0078252843844125,0.00630303211886,0.0026817203243843,0.0359253408664592,0.0087106166184222,0.0146975447981551,0.0097750422274238,0.0584674344581425,0.0193561499686028,0.0041403765205022,0.0237484992061393,0.004224250419863,0.0337206440319407,0.0774139420201407,0.0033936077695634,0.0681069201740224,0.0090372531225978,0.002590018556786,0.0593903548919756,0.0281909138072471,0.23536307678351,0.0502676232322103,0.0817028266540793,0.0588975289507307,0.0226366953328898,18.6231259539685,0.0004011971785047,0.000310323500388,0.0114458838973431,778,40.547945327639,24.9637761332147,111.154328932551,833,31.473486711897,453.181233933162,191.05912596401,Stanford_TA551_R10C4
566396,0.0696634558745789,29.7317409939236,0.0457569112420383,0.0669012730064758,0.051413672713375,0.0084489694337431,0.0146745955086754,0.0178110121751106,0.0390253672856734,0.0573184470362261,0.0129296935467634,0.0338287193939808,0.0264209139480554,0.0935323518668611,0.0235947298217268,0.0528600933104259,0.020144372539419,0.0153315284355382,0.0082669075973341,0.002471828646937,0.0022598257898353,0.0282434577802008,0.0126729420598138,0.0129119148752861,0.0146223121219211,0.0994938725756496,0.0108387519203378,0.0030752439864683,0.0275999978718327,0.0023850420164148,0.0508277255582387,0.0475630936710974,0.0039562299260114,0.059303390750409,0.0122386798320512,0.0030943231450186,0.0862483766343858,0.042746347621762,0.147945589481613,0.0714246685226709,0.0719731995044243,0.0424813967027787,0.0223889542736457,18.0363321940104,0.0003580294549465,0.0002324680280354,0.0133216025959365,720,34.6866164149346,26.4970077454222,100.325901807805,745,30.2775902642419,458.879166666667,249.179166666667,Stanford_TA551_R10C4
566397,0.0427218094408917,87.7414677554439,0.0133038842847376,0.0410623494962058,0.0783076677374242,0.0074873473067326,0.0147538972590889,0.0107857165675543,0.0174216888957391,0.0221323096892687,0.0057937123940292,0.0135462399063427,0.0150168037582127,0.0802426924913179,0.015561323922022,0.0292521653769175,0.0117966029145728,0.0107094726718684,0.0057358977844493,0.001137280745745,0.0010256556136184,0.0377262136543449,0.0033854100817665,0.0009271669371347,0.0076323673753083,0.034477156053292,0.0245628746832811,0.0,0.0298845548117249,0.0020518085050476,0.0348050114517281,0.0689250203706855,0.004385698895624,0.0251523283249448,0.0114619124125707,0.0074007634940858,0.0487285498997673,0.0154225650654789,0.118875023783588,0.0366051811311524,0.0518895156333425,0.0231605880993579,0.007974844908856,16.173250693572,0.0007198313173137,0.0008227503679106,0.0106864552613141,597,32.3631321204101,23.5709249384954,91.254833995939,618,27.5703465376642,461.098827470687,869.673366834171,Stanford_TA551_R10C4
566398,0.0546980890179704,13.9761559069833,0.0335271144367391,0.0456922183133619,0.0650438253690835,0.0094362631619144,0.0333217642031832,0.0177628273087822,0.053933045646905,0.0558792695210061,0.0214187522355429,0.0218679122554127,0.023048031725822,0.126352140541894,0.0224031684443724,0.0349673722289717,0.0308343187426068,0.0073239424409765,0.005454527662893,0.001348823712363,0.0013620895709734,0.0252270721294239,0.0108425156661181,0.0463646270306591,0.0175210575909437,0.0922397477845075,0.021421674582094,0.0098612663408801,0.0347455716359976,0.0028195344162186,0.0584420268847291,0.0669927941395471,0.0043225360979809,0.0791723090834474,0.015971580878859,0.0024341663386585,0.0390621910124092,0.0275149525064313,0.249682568932394,0.0766881550245393,0.0719036225796232,0.0366237721385523,0.0198340349666877,12.8482816639856,0.0003961041332825,0.0003402399394116,0.0164408515433932,1321,64.2379476632541,26.3843446795195,157.296464556282,1416,41.0115768850108,465.180923542771,520.783497350492,Stanford_TA551_R10C4
566399,0.0014879536999971,1375.28443667763,0.0,0.0,0.0,0.0,0.0,0.000711461706073,0.0172061270061165,0.0,0.027906227967898,0.0,0.0,0.0122859719456476,0.0,0.0,0.0,0.0,0.0,0.0010596532698793,0.0,0.0,0.0,0.0,0.0,0.0063497255121655,0.0,0.0,0.001076466206716,0.0026691097575965,0.0,0.0,0.0,0.0,0.0,0.0086332661540884,0.038071428474627,0.0,0.0,0.0,0.152783242403297,0.0,0.0,4.84150776110197,0.0003545112466733,0.0007217419088671,0.0,19,5.12707320584813,4.71175709984215,13.6568542494924,20,4.91849075936594,465.21052631579,37.6315789473684,Stanford_TA551_R10C4
566400,0.0823138853546792,17.7973951911221,0.0282248880293994,0.0534922723850274,0.0650499066624553,0.006217902127784,0.0286245646642305,0.016132241122197,0.0288334295790534,0.0466745810767067,0.0171297755557415,0.0192033322262475,0.0177535337676813,0.118874311949325,0.0314403331345379,0.052682367838911,0.0204679116504422,0.0105047689546159,0.0066264021382312,0.0036722083407611,0.0004712008870534,0.0429407091537796,0.0116494448000926,0.0118203700452544,0.0054543750353717,0.0571430025586055,0.0264135541149621,0.009751260503191,0.0269631608520537,0.0018339111368108,0.0506324842193338,0.0517059143138422,0.0081355919833902,0.0689644138673326,0.0087585009228377,0.0049911915300512,0.0384918005928011,0.105220001801124,0.249269535707146,0.0570621488960238,0.0783534954890536,0.0421107746030092,0.0156528367308672,15.5274918599723,0.0005833755365576,0.0004581319198067,0.0134108672362927,811,39.4286325981596,26.4643731478383,109.154328932551,840,32.1340515774189,466.685573366215,776.711467324291,Stanford_TA551_R10C4
566401,0.0543909680461861,23.0218153438808,0.0340809118777221,0.0734428677881544,0.0578354155505721,0.0075524053837172,0.0174667071069027,0.0238157603185736,0.0391120797992235,0.0928756133672223,0.0194374938035781,0.0220166036906155,0.0159729242879865,0.155056559012663,0.0346406679827428,0.0670109853435076,0.0226019557740504,0.0089854763146519,0.0096757981483032,0.0018655359172489,0.0031645319264431,0.0385402834993265,0.0121988220905603,0.0033806997904179,0.0086946088399847,0.0896367195957161,0.0201916125063659,0.002163148765535,0.019316645835807,0.0051658570277366,0.0472163034912004,0.0473609153858213,0.0065206754562386,0.0835624322702418,0.0097178897179055,0.0038013520599907,0.0322048474555235,0.0137362889220426,0.174144852977354,0.038098506125645,0.0538834508579356,0.0377358015408344,0.011457131188985,15.6251164520136,0.0004948431540233,0.0004788138377616,0.0170632739312673,478,28.2313806597077,21.6546705451192,80.5269119345812,494,24.6699919412919,467.951882845188,489.828451882845,Stanford_TA551_R10C4
566402,0.0850300488815121,16.1697654294431,0.0273045639642078,0.0546624463046255,0.059805858795257,0.005305107597691,0.0435100510208778,0.0385516716067732,0.0485052528206966,0.0734249381260028,0.0365920180339912,0.0273009204932758,0.0247170531066912,0.100654582932299,0.0330213601342124,0.0639905465316565,0.0272064988202495,0.0096418155239959,0.0091745638907779,0.0031182692561472,0.0016192383894521,0.060088569389583,0.0110434302112301,0.0012686055715744,0.0154510815540452,0.0524025518043587,0.0115767573914141,0.017201856469032,0.0137703054159926,0.0054130309730597,0.0549583635230947,0.0808271842329762,0.0026681611579034,0.0635423568093163,0.0192299359708418,0.0034612096445133,0.062735957407086,0.103889830965653,0.165539539524779,0.0977381444613365,0.0688338789469541,0.0376093361768272,0.0238504574144838,15.1549984355444,0.0004914121723294,0.0004749150389574,0.0175305481611305,799,37.0031006185115,28.0874689309241,107.982756057297,832,31.8954290807224,470.100125156446,600.451814768461,Stanford_TA551_R10C4
566403,0.102008854224415,78.8329569777397,0.0805622306889193,0.0891486193973758,0.0875021875926975,0.0296661144511837,0.024664739954138,0.0132230404263316,0.0160605992877088,0.0585354329244865,0.0251334589571542,0.0216639771352899,0.0177160989206257,0.0828082021512418,0.0116490703370438,0.0849754689658916,0.0204516734262059,0.0613811547718581,0.0092301125923323,0.0245259686264895,0.0,0.0336354903589947,0.0005079041491929,0.0,0.0089760525585853,0.0558850822578816,0.0139320523199294,0.0,0.0522940298625753,0.0113637279185473,0.0580701676061111,0.0422469670445081,0.0047752411166219,0.0377227522979322,0.0121209884804827,0.0105376733492498,0.0714786006979746,0.0253923504935193,0.0501480447410591,0.0252520654004024,0.0482625067060463,0.0733663269976064,0.0096949373616164,14.124076947774,0.0008101030571819,0.000886701067833,0.0034642325385185,365,23.8850455854428,19.6201982288919,69.9411254969543,380,21.5576537180727,470.58904109589,901.742465753425,Stanford_TA551_R10C4
566404,0.063128020195718,17.5714551349019,0.0271390808675089,0.0587850409198963,0.0676269778427013,0.0199513179887413,0.0143186782052209,0.0135743460259499,0.0506469436538703,0.0494825033485463,0.029507462834967,0.024891486117753,0.0276962040776461,0.0492828696359885,0.0577791628366708,0.0614591073136028,0.0286892895380865,0.0201887326519189,0.0061433563777232,0.0014685872391656,0.0003562758747484,0.0229045915480782,0.0170642533897839,0.0148944633594929,0.0176329169162484,0.0523231960734576,0.0099637741329807,0.0054194297171207,0.0314711366113536,0.0017916916312775,0.0468176939599887,0.123165791168126,0.0051322687754481,0.0633116288418464,0.0109290229171286,0.003016019283339,0.0224826751753341,0.0479944081413767,0.342530743953382,0.0631557345444096,0.12102180224879,0.0632784854903801,0.0252293537450836,18.2509055913881,0.0004391087175801,0.0003735786520464,0.0072664520217733,344,25.2289823151181,17.4608832162103,70.5269119345812,368,20.928315827818,472.261627906977,542.139534883721,Stanford_TA551_R10C4
566405,0.101439800394223,7.68293396500517,0.0657381270230784,0.122528106335617,0.0842211587902677,0.0061112873224414,0.0319965072543149,0.0250290740623388,0.0273456584186719,0.140837099394328,0.0277515579753718,0.0303139648970833,0.0470380610197352,0.158323364726119,0.0422822913381753,0.0608550213518089,0.0306219183914754,0.0232213565635053,0.0105315265755941,0.0081821192853858,0.0002511372059709,0.0443439159646105,0.0086058398299808,0.0070388356102118,0.008544523853901,0.115865816049204,0.0171446688604955,0.0105652227650802,0.0230730422925943,0.0024082768587181,0.0508767851636821,0.0299783400203306,0.0030866292042641,0.0904874085241117,0.0081847330889664,0.0046714944944565,0.0147768209788424,0.0279065176940033,0.195333556439263,0.0269865353938991,0.048598814981045,0.0306819089325078,0.01302008171781,10.9430197303289,0.0005715864584794,0.0004053726669185,0.0110028311207607,363,25.9091057405074,17.8797891221752,70.5269119345812,379,21.4985105237285,475.542699724518,719.421487603306,Stanford_TA551_R10C4
566406,0.0632371938909814,10.8375691191295,0.0325409089488385,0.0728365787142982,0.0795805456367122,0.008740212950488,0.0374805785219293,0.0264861793922095,0.0198059973753626,0.0910660138307385,0.0449947514958329,0.0096591327734451,0.0168604635074373,0.122024107639828,0.0480268135753539,0.039978666775139,0.0368162793160721,0.0079968651140436,0.0078205291576004,0.0031120803710493,0.0060639535514273,0.0190291480083198,0.0140629540412861,0.0756696168903404,0.0198114366187542,0.116209973887338,0.011685773998223,0.0045368026136424,0.0147581027317248,0.0048107011784978,0.0591514301561475,0.0647422661422839,0.0039931683460384,0.117892208682895,0.0105602025263409,0.0020211889802617,0.0263636949166401,0.0421193557222793,0.26060334689076,0.0580805350405432,0.0980012248126881,0.0348456881307284,0.0332112184651031,15.1226586589777,0.0003117419623785,0.000232278311049,0.0145511894420088,527,26.6671055340387,25.2450745683042,83.2548339959391,543,25.9036144210693,476.423149905123,378.984819734345,Stanford_TA551_R10C4
566407,0.0466853489510924,27.4384785514257,0.01905579454664,0.0273233278993307,0.0582098142865489,0.0080354635872153,0.0291140563592538,0.0228548097288225,0.0195921367729694,0.0308928386323375,0.0211077201516219,0.0092245034668559,0.0236076162935625,0.0742781820656145,0.0193834206803888,0.0240579315026995,0.021260983021656,0.0098803781402553,0.0036086464072136,0.0018468667668812,0.0006106230503388,0.0406857048379673,0.0070541728312206,0.0004130684810014,0.0098734921690402,0.0371484113064097,0.0169593820612271,0.011099105152624,0.0199376217765611,0.003590251951167,0.0324330354849904,0.056244576861132,0.0039612518894411,0.0575749643591475,0.0075768632191241,0.0070232344741976,0.0508527037082524,0.0174147010739387,0.181010740494241,0.0545248647932845,0.0529088719857931,0.0228970305258949,0.0098064030021316,12.3835384578666,0.0006532792282687,0.0007110142173689,0.0106563475159504,1964,60.736242817715,41.5327983573924,172.610173055266,2051,50.0064242458893,481.428207739308,808.615071283096,Stanford_TA551_R10C4
566408,0.112763896975778,6.17430869654605,0.0228103720184716,0.0671996140628533,0.0495508788999192,0.0219161018929071,0.0505165615253502,0.0119739251091738,0.0116446206240924,0.0401565776146381,0.0249273810314195,0.0140934710217597,0.0122504860830107,0.0538313830232127,0.075883816294141,0.165285576028941,0.0090696752104779,0.0070040632403671,0.0042466066195805,0.0009240108239334,0.0002024133990732,0.0636872382184469,0.0056237447619044,0.0,0.0104729809259113,0.0592262215403421,0.0286830513920321,0.013278888747137,0.0742283323609222,0.0005483818829217,0.0970231920756539,0.0321824576672449,0.0162266040340525,0.0322172109960745,0.0338285071714091,0.0044559795605508,0.0171665141457005,0.0083264619082504,0.0873099679721096,0.0070575497649542,0.0628709592675577,0.007422620441396,0.0069097210156326,7.22456761410362,0.0076315333968714,0.0001500579675561,0.0034588981573716,95,11.2308159837558,10.7613428934716,33.556349186104,100,10.9980796846468,483.905263157895,624.778947368421,Stanford_TA551_R10C4
566409,0.0469686313669014,50.2111677162548,0.0641276688908141,0.0598782594764597,0.0535257245994528,0.0469108941515676,0.0336865967644509,0.0214541559926043,0.0258554069247395,0.0354594060756383,0.0145582152178002,0.020600781562363,0.0149806236914743,0.0245426534341645,0.0247373085199117,0.0155062029215984,0.0106864250646584,0.0558969309839541,0.0038938925356387,0.0026236234469472,0.0,0.0426077983035522,0.000239178029608,0.0,0.0094852900777026,0.0269091436177201,0.0141606752446256,0.0011329955072626,0.0156320958540514,0.0066089652860883,0.0405450943504005,0.0522183886628242,0.0055234264843993,0.02969111175602,0.0067319050372209,0.0125875908159031,0.0501022012514759,0.0078416072747507,0.0902793688711082,0.0048431527777183,0.0755534228731535,0.0806991126853876,0.0060004517844214,16.3569948609791,0.000670216949267,0.0010699951603385,0.0034315137733421,526,32.2974449772277,20.8180687077592,87.4974746830583,549,25.8790262670506,492.178707224335,895.783269961977,Stanford_TA551_R10C4
566410,0.0096756271878747,391.246637139108,0.022028830744421,0.0328676245792486,0.0455775802154359,0.0047841846156313,0.0164874388528299,0.0022014427362052,0.0027169330302873,0.0064625157458994,0.0034687593847104,6.23098538843616e-05,0.0040760269954405,0.0108029001843369,0.0047733552630218,0.0013337463831017,0.0022475315719752,0.005637898451251,0.0027062678695325,0.0002177084326458,0.0,0.0051477206726356,0.0010229661163144,0.0,0.0006264313625225,0.0024469461305764,0.0103982212450085,0.0,0.0511087509410771,0.0021662316679984,0.0162162256872917,0.0221439232865294,0.0069067566535355,0.0202513824697265,0.0018971312733805,0.0253939540993197,0.0427873816702935,0.0758673902097493,0.0180642668354552,0.0044582937051124,0.0083538505211671,0.0021259431547246,0.0011258757570434,15.1962083230807,0.0007082223109998,0.0020035811922368,0.0003371695760729,762,35.2386303284262,28.6947694302642,113.154328932551,840,31.1481706218551,491.673228346457,982.225721784777,Stanford_TA551_R10C4
566411,0.11204753984343,12.3181205749512,0.109063335169846,0.104102491208895,0.0321297326636507,0.0017907829790201,0.0374861584517685,0.003711343990135,0.006725486836201,0.210329322760629,0.0544740609950318,0.0187910514621828,0.048200680082035,0.0722601455844718,0.0054222800165341,0.002427738105949,0.0116430108634134,0.025454606596061,0.0156046579663518,0.0006420758861154,0.0,0.103671238847183,0.002493966276731,0.0,0.0070542410016059,0.142912870689506,0.0011511709411811,0.02583765204293,0.0121908713713063,0.0006977918668442,0.0768339456727747,0.180552946247299,0.0106798350642015,0.202440991063137,0.022742614451819,0.0049439989030361,0.0146268844604492,0.0313576799041012,0.084749956360912,0.0025964548374359,0.0144029775003328,0.0057502158786109,0.0069863074973531,5.6423152923584,0.0003543544095009,0.0004740212112665,0.0034215223102874,80,10.2933335575435,9.87090594996974,30.142135623731,82,10.0925300880806,493.325,759.4125,Stanford_TA551_R10C4
