cellid,ApoE,Au,B7H3,CD133,CD14,CD163,CD31,CD3e,CD4,CD45,CD47,CD70,CD8a,EGFR,EGFRvIII,EphA2,FOXP3,Fe,GD2,GFAP,GM2_GD2,GPC2,H3K27M,H3K27me3,HER2,HLA1,HLADR,IDH1_R132H,IL13RA2,Ki67,NG2,NeuN,Noodle,Nuclear,Olig2,TMEM119,VISTA,YAP_TAZ,area,major_axis_length,minor_axis_length,perimeter,convex_area,equivalent_diameter,centroid.0,centroid.1,fov
568026,0.0664236559381006,1.83439270019531,0.132061797813339,0.0800501732535308,0.0133084915565615,0.0194928807640578,0.0933221719434499,0.04267219820242,0.0210863199904078,0.016108381507948,0.0175397385553516,0.157954348535867,0.0045046491144194,0.0588039358319227,0.0280293584780685,0.0588365593830905,0.0447711853535087,0.0549317932128906,6.14922990401586e-05,0.0376297022889562,0.0138032832326997,0.0970855292244759,0.0150624133589173,0.0583219965415307,0.0802278869005118,0.125129073168772,0.00662961956343,0.0737370818798334,6.31617568433285e-05,0.56564102571637,0.107012746055215,0.0316519995593251,0.0006304036080837,0.0295892715454101,0.0289953652450918,0.106547404818668,0.118853004610439,2.5946677972873e-05,600,29.4536973396954,26.4471275844101,92.4264068711928,629,27.6395319577068,28.7666666666667,1228.94333333333,Stanford_TA551_R1C3
568027,0.114355144928038,10.2617156854733,0.155959073143496,0.0725864465443703,0.0814148139730393,0.0292700152385065,0.067652424573763,0.0403749508458715,0.0811352446546205,0.0603381982593422,0.0172122642649176,0.0878156877386691,0.0051616547418381,0.0825640051094994,0.0370453831518372,0.0814796922929525,0.0614982918700742,0.0528359991735993,6.99294505009591e-05,0.0180933725621038,0.0128774744466,0.103199942679411,0.0166335878504476,0.113400268325926,0.0914563917369636,0.0970173598493456,0.0093214881814333,0.0469947493886977,7.64380392295047e-05,0.0129229392329718,0.111446234807116,0.0316222657706976,0.0007006910680228,0.018529840094275,0.0238935686172571,0.17278013573991,0.0352044328255054,1.77120583357921e-05,478,28.6827644746418,21.4998368169932,81.5979797464467,500,24.6699919412919,29.3661087866109,1706.89539748954,Stanford_TA551_R1C3
568028,0.0480590495059791,7.48363063646399,0.146165731696351,0.100086566777438,0.0537054234129326,0.0391384350266407,0.0648270989934219,0.100018467401924,0.0177972414313231,0.0378023956958903,0.016781524560812,0.105744419222695,0.0118026673104433,0.0578256731193413,0.0137394481112501,0.0560119184317291,0.0257783116332361,0.0336287125297214,0.0001203161765537,0.0254185731327681,0.0139393482296889,0.132032004512176,0.0185047845689323,0.102059784753227,0.0756684912268288,0.0898452780842523,0.0126330853688935,0.0621311164921243,6.84568000471462e-05,0.0243012805456937,0.135883951636389,0.0256563358656205,0.0005332359882152,0.0262273835099261,0.0456486037465363,0.162850851808067,0.134187266820368,3.49297264145444e-05,736,36.7395903643152,25.9040250684888,104.083261120685,768,30.6121594293032,31.2078804347826,404.154891304348,Stanford_TA551_R1C3
568029,0.0629378349926795,4.4703202377903,0.186374808025235,0.113309220069267,0.0356166951084989,0.0148368462917511,0.0875836518689401,0.0407046079098597,0.0447951191536037,0.0245030824938849,0.0440652670609853,0.195334678494601,0.0029534369486461,0.147492974791482,0.0195104777469366,0.058053903085066,0.0347029654748839,0.0633307076542755,2.18431251581575e-05,0.0321790416042321,0.0167219293592864,0.100468415226202,0.0166019839978335,0.048576282598668,0.0530906503873506,0.134344244940918,0.0053596124926959,0.0901686810671327,9.13152929212226e-05,0.0239206630713866,0.131537919468769,0.0321881336365365,0.0004873195143996,0.0098016594277053,0.0198395401518536,0.079381808467616,0.0772293878186261,1.46884939383939e-05,366,24.1930693050206,19.3703523930831,69.3553390593274,377,21.5871645514891,29.827868852459,1574.10928961749,Stanford_TA551_R1C3
568030,0.0609649725517797,5.43265773070848,0.166415427942034,0.120383767613528,0.0499987947346319,0.0311894219548337,0.0626383170810147,0.078957617937738,0.0664914989642899,0.0509277862444379,0.0247552081659265,0.167595983992194,0.0058493000649652,0.132250020743546,0.0322130772313957,0.0522555852559881,0.0552124058351855,0.0367170992597632,7.4981199633487e-05,0.0234990864450147,0.0175772459681679,0.119455087965903,0.0155617536709821,0.0598332324940298,0.0966232158917574,0.116442849927961,0.018761251314627,0.0587185720067111,6.76350123400292e-05,0.0290688271574449,0.0830136029026759,0.0313982446376685,0.0004880788739407,0.0247540686248155,0.0496456905905704,0.1551991119047,0.077134866947378,2.59375780211172e-05,831,36.9208209641988,28.7619466608233,107.497474683058,857,32.5278659256171,32.0625752105896,278.950661853189,Stanford_TA551_R1C3
568031,0.0944703145121291,1.85352850057049,0.114630591844129,0.121818365842916,0.0294934610201871,0.0502757734483944,0.0837812473317626,0.0924463721280557,0.0596343210858543,0.0097125588768743,0.0259356913560554,0.180901727406776,0.007200251287861,0.0843504908320423,0.035846913383866,0.0939293080567689,0.0408558346654051,0.043794527498752,7.18295060355088e-05,0.0231018864831959,0.0173493813837576,0.156466724992131,0.0136187808212267,0.170922374147226,0.0572500584974019,0.10782751385123,0.0164423477592403,0.0558069970521996,7.35412731494671e-05,0.0195094957223745,0.145892176401945,0.0343096185125138,0.0010780335439871,0.0285602902302152,0.0462886436206031,0.109887166235428,0.13599096340335,2.61537405769917e-05,493,28.3138921674127,22.3238018732355,81.5979797464467,509,25.0540834107823,32.2190669371197,1830.75659229209,Stanford_TA551_R1C3
568032,0.0378015602329549,2.61219857592102,0.148370404939224,0.0742543395442987,0.0777881117886774,0.0370300634047748,0.0832584147105416,0.0618050632709504,0.0268446440236224,0.095740788805209,0.007709665603766,0.0847047466561233,0.0072201749308839,0.110195984501007,0.0260925132784465,0.045108862908038,0.0275918023119309,0.0503664979147254,7.17498174090998e-05,0.0246667729952512,0.0169168250500022,0.211259612494622,0.0147942451999249,0.105735754432904,0.0809573171175133,0.182806693519633,0.0204564944060592,0.0522610805908718,4.43581807845776e-05,0.0162963997796532,0.0785657851078478,0.0239130072988128,0.0007926887328471,0.0309825796599781,0.0645166849304337,0.19723965827192,0.117570342389655,3.14890629176153e-05,436,26.1241553295306,21.3900183509627,78.4264068711929,461,23.5612487254927,33.4724770642202,202.940366972477,Stanford_TA551_R1C3
568033,0.0658524734075627,2.180663671249,0.159502423263943,0.108039566299443,0.0249209459042957,0.0074758584252439,0.0487305874727219,0.114135083122229,0.0680941476235732,0.0097672717865459,0.0259799743710269,0.237628469828196,0.0030219587728781,0.135135699006865,0.0358413629395984,0.0862829514525243,0.0255990913977826,0.0305704581431853,0.0001308616155233,0.0297549589844008,0.0105997789174631,0.0930612935777172,0.0188860330236046,0.0532072938087478,0.118505977309548,0.144560756587041,0.0248473345150091,0.053636656491729,2.13705203257119e-05,0.024843733598711,0.0733191756622523,0.0407116875844714,0.0003822294231026,0.0212438335785499,0.026468839609936,0.109157522193825,0.0582627558957376,0.0,156,15.152883934402,13.2752025453146,44.7279220613579,160,14.0934512798919,34.6025641025641,108.282051282051,Stanford_TA551_R1C3
568034,0.0923342550196295,24.1566991266215,0.13945699853999,0.116683042733028,0.0340104393629794,0.0419484223298965,0.0704495573221202,0.069716694636516,0.0596831245025793,0.0181325147975362,0.020801175059829,0.144889290012476,0.0079024579689642,0.128538479972032,0.0370014434577806,0.0797030877912599,0.0581752127642338,0.0493667350625092,3.93869583758543e-05,0.0291910248318266,0.0154148577780325,0.11186274521843,0.0222037034037938,0.0585265815246555,0.0683705582861132,0.145145966490959,0.0111581082953314,0.0633147452011782,0.000109022404155,0.0143851965639206,0.1259841765305,0.0279951408684203,0.0011327107841113,0.0210552755391822,0.0293942367865281,0.129701997593169,0.0515831169695079,7.47304436100541e-06,424,26.4302515996055,20.4509330150511,75.1126983722081,437,23.2347491264207,35.3867924528302,1510.1320754717,Stanford_TA551_R1C3
568035,0.109444278180809,1.89923078264509,0.15205667245568,0.139538330668606,0.0243442143650766,0.0149418081220875,0.136111159239732,0.0644064603402967,0.110182978043819,0.0056203875715683,0.0178123235382665,0.130472897519029,0.0063088113320442,0.116422842629321,0.0526528286813958,0.0900433687417245,0.0507780387086854,0.0679317256382533,2.31317776654448e-05,0.0287932345528096,0.0114433250999677,0.0357559093994437,0.0265254360557933,0.0113479484572345,0.103288185354185,0.0918193941305143,0.005212958094174,0.0449958375872271,7.29515190635409e-05,0.0180470130987727,0.0973083536535512,0.0207807821390222,0.0007578568799155,0.0078279297692435,0.022798886819885,0.0743521983272745,0.0756394047828004,4.77993169001171e-05,175,15.5369778375065,14.394443417843,48.0416305603426,187,14.9270533036046,35.3771428571429,1810.05714285714,Stanford_TA551_R1C3
568036,0.0639572911756099,10.0095187534955,0.206912125403065,0.112799772716468,0.0296718423407567,0.0270240726323705,0.0562294105523824,0.0432398129834734,0.048638545537532,0.0233151357478108,0.0260831674362812,0.164469267239607,0.0085588637001861,0.17430988696647,0.0159208018272428,0.0624781751781586,0.0385294838759966,0.0785317388956978,7.77033551427342e-05,0.0482095328847181,0.0091897559920834,0.10834526636588,0.0246306910872298,0.0679428213477295,0.0629076562881018,0.162800611295219,0.0150596773546849,0.050909616520446,4.42200584099597e-05,0.104178736849797,0.148733055020984,0.0195171816000771,0.0006710548262201,0.0279024196684493,0.0265810599180163,0.114972989747277,0.162902070074121,8.74037173070364e-06,447,27.9009807041996,20.4167263376808,77.5979797464467,460,23.8566149421207,36.0425055928412,1294.92841163311,Stanford_TA551_R1C3
568037,0.049474712991121,1.29475522844979,0.215705693618338,0.234250779663847,0.0333101016793095,0.0145520126342243,0.0902865465645405,0.0002762744869041,0.0857835521865488,0.017586575167483,0.0233252203876129,0.20575876618868,0.0052655950504485,0.37581099212153,0.0061021278017561,0.0284663652775663,0.0590297865126952,0.0553500357638584,0.0001589370514737,0.0641468725517684,0.0128518978060371,0.0994470777803882,0.0168569122765859,0.0168495592651897,0.128531571371421,0.296507056839056,0.0262477535638398,0.0604683094328499,6.40126520746879e-05,0.0237580000237309,0.113645043266233,0.04989449929566,0.0005154411277074,0.0082459798019923,0.0155482543779849,0.12087377363858,0.0425115480875925,0.0,89,16.2735221261396,7.12948747181738,36.9705627484771,97,10.6451077721848,34.3483146067416,1352.87640449438,Stanford_TA551_R1C3
568038,0.0719890247162597,2.90185378114199,0.128388865137793,0.0556314751472532,0.0240397691803401,0.0446108556129989,0.046900085995693,0.0869022098987692,0.0394403675999604,0.0173270899815188,0.0108686357300219,0.143491814230717,0.0079179964354917,0.0527998804907734,0.0333475500309977,0.101841275588952,0.0489625525236742,0.0561787785472957,0.0001732187714719,0.0191391390158486,0.0235989819501292,0.0637794413819422,0.0190677745446461,0.0780902478088962,0.0703864445968892,0.074620119320226,0.0054916261724703,0.0621908259976953,4.95054299861605e-05,0.0331852750116388,0.172040039662005,0.037072091249741,0.000810021491644,0.0213909083247734,0.0403523758020908,0.127494328087124,0.0958355846616518,2.34313631346578e-07,217,17.51610208777,15.8862968680167,53.2132034355964,225,16.6220630851748,36.5115207373272,1848.32718894009,Stanford_TA551_R1C3
568039,0.081630399143955,20.9469610916941,0.117072866466163,0.094682268894901,0.0378589082001003,0.0244951612439565,0.0193390571119879,0.0586848685716035,0.0256807562576852,0.0189716862547664,0.0109476542621721,0.205021566914201,0.010861355851727,0.0990204595960042,0.0144455101468314,0.0748504392099451,0.0433036626906773,0.0413156383915951,3.42903879324072e-05,0.0229300135977326,0.0130265468243043,0.174802566049395,0.0059952512190501,0.160683232572638,0.0803557646219788,0.124960274566251,0.0084495703610318,0.0588975514035883,2.41087700583433e-05,0.0269654394761262,0.088339733203107,0.0316065669955386,0.0009826670351781,0.0262605667114257,0.0235815498996894,0.09005467624718,0.0208997412563399,8.57503373960131e-06,380,22.6831654496363,21.3910637017531,71.0121933088197,394,21.9961593692936,37.2842105263158,1903.63421052632,Stanford_TA551_R1C3
568040,0.0857630665570092,4.22998715214875,0.161896225676728,0.117463727946193,0.0421379606429755,0.030099670515709,0.0604460445890127,0.0835604919755955,0.0674233056203726,0.0234237685624919,0.0178879249454005,0.131654353136849,0.0112791576227797,0.11347164593405,0.0391002877008752,0.0822061223010023,0.0442984684402272,0.0403254872934829,6.16073272462436e-05,0.0239041263458327,0.0169370809686957,0.130727246441968,0.0196294859390342,0.0387957452870329,0.098854215591079,0.0796948077855674,0.019146483812006,0.0871768196932176,3.3031861131318e-05,0.275731581060626,0.115087742157843,0.0258898878979826,0.0006602024494545,0.0237886963259194,0.0322166196571288,0.109457304261811,0.100286485218745,1.81287248137492e-05,621,37.342118112389,22.1596435428713,99.4264068711928,676,28.1190639474456,36.610305958132,465.135265700483,Stanford_TA551_R1C3
568041,0.0556138329312746,3.12509251644737,0.125949793376966,0.0817272894584758,0.0303035201245992,0.0250952823995589,0.0412005972593714,0.0962884610598599,0.0770551325621623,0.0177890547375381,0.0233428460099792,0.139519572445253,0.0058135520288819,0.0778981803626224,0.0231343281614277,0.0598598959329062,0.0377114945683434,0.0581715700919168,9.661903768255e-05,0.0279685958434922,0.0155549006462498,0.156974773518147,0.0137282657596954,0.0950459594311554,0.0870628782581132,0.103124855014986,0.0131931052347895,0.0879428188785751,5.01551060822972e-05,0.0241866549907177,0.0670197669217509,0.0370553645193143,0.0005781031491463,0.0249322205259088,0.0337011504801332,0.136950030024117,0.0673639265219903,2.86517926214034e-05,570,28.9829287972544,25.0906671360069,87.840620433566,593,26.9396833778544,39.0333333333333,431.354385964912,Stanford_TA551_R1C3
568042,0.0941428324632037,2.28992541728576,0.366556955467324,0.362228999611175,0.043082317008325,0.0126749228332799,0.174340758683291,0.0931187991310897,0.139697988535896,0.0355699079887175,0.0236615455188174,0.117080345769587,0.0112064362596438,0.631863219399416,0.0691230051296506,0.0616417575932547,0.0573492624285294,0.031407926711568,6.33718331624394e-05,0.07657233182972,0.0322516172242146,0.122992555610415,0.0234387520301861,0.0340820133708186,0.127792449920976,0.304685935618015,0.0219228099624583,0.0835853012197739,0.0001021342386314,0.0505780538144036,0.0886478480772058,0.0442027297970395,0.0003926455517488,0.0184081946413941,0.0542163560526455,0.16536054943322,0.170803238805878,1.95534974108079e-05,326,26.5972756538186,15.6833635711381,69.9411254969543,345,20.3734162963324,38.9141104294479,746.423312883436,Stanford_TA551_R1C3
568043,0.0864406740040882,27.4686664438503,0.126501268032184,0.0828541899585622,0.0357265000206854,0.0327663824064476,0.0481780128865998,0.101445343923919,0.0321666418379124,0.0194289577523679,0.0370009337502303,0.139886075556709,0.00996946501062,0.0674342298971833,0.0326433453079698,0.0967583304811069,0.0267471424221371,0.0673935222115746,6.95392270298565e-05,0.0218492504734677,0.0111492016896491,0.133864842584873,0.0183435682320574,0.0886170695032608,0.0717758523558382,0.0773471159273172,0.0036578669774419,0.0393091337207645,7.33105904039215e-05,0.0213980559210568,0.106955881844198,0.0373027819122297,0.0006556242784076,0.024540324899602,0.0344514180244979,0.107404245098003,0.0748369312129387,1.56958296118095e-06,748,38.5508810980265,25.0414281770485,105.740115370178,788,30.8607060752327,40.1109625668449,1670.07887700535,Stanford_TA551_R1C3
568044,0.0462445065068398,7.34007002667683,0.120329192579829,0.0848570192612185,0.0217728821058303,0.0267213907451388,0.105066949953469,0.0885335824535992,0.0439258506488458,0.0118833499646889,0.025140636045679,0.211757502544631,0.0120985901822801,0.085277220669206,0.0418860459499948,0.0458214602962885,0.0513711379973564,0.0419725491194774,0.0001097022059279,0.023002926116734,0.0175071033436806,0.138857466758265,0.0116762177487366,0.0464862752248508,0.0707342789625337,0.084881067898879,0.0085877069217798,0.0599847888329234,6.16392763234182e-05,0.40784152681923,0.0833813132876657,0.04742841040927,0.0010334432955818,0.0305475208402095,0.0411557458530846,0.160303217208519,0.0833211327728209,4.19301380004202e-05,574,32.4805580947995,22.7545277444863,90.4264068711928,598,27.0340433283293,39.5923344947735,1785.08362369338,Stanford_TA551_R1C3
568045,0.0574803538103791,1.99570786657412,0.119508746821198,0.144831693438294,0.0204737830791242,0.0200325776985734,0.122555308531507,0.074041015219409,0.0546881487652227,0.0093577190309826,0.0320211774892924,0.23310500492537,0.0091423293125885,0.139587913810679,0.0544820648653259,0.0602223806399848,0.0619719600870035,0.0284379113147409,5.17058645480264e-05,0.0542775006402093,0.0224549052331399,0.136393560865101,0.022070346992157,0.0672018703161909,0.0891707777278263,0.110976439462034,0.0077476524144343,0.152480097516004,0.0001295017227325,0.0368836276148844,0.146952754417049,0.023284296990901,0.0002856931287395,0.014669906994528,0.039990734443776,0.0908391744642998,0.048123377931031,3.31923109030264e-05,363,31.4116681933808,14.8830550288498,77.3553390593274,393,21.4985105237285,40.1735537190083,231.986225895317,Stanford_TA551_R1C3
568046,0.0788887625542274,7.8081153830901,0.117847297052985,0.0934236074160008,0.0317708983020066,0.0230451939824057,0.0761523902752647,0.0092288112110576,0.0786228864336376,0.0100405400299151,0.0236883401662453,0.311005874534267,0.0105177819140206,0.0904172247740555,0.0086473540065595,0.0739979306557565,0.0141587745233506,0.0511130463653409,4.08049294639965e-05,0.0400473099225478,0.0170073148450119,0.0936840980386034,0.0149041754976012,0.0491000578878608,0.061774984282401,0.0964917901898994,0.0040911555034181,0.0236827871614735,9.90158405514236e-06,0.273223316449024,0.0613676833941388,0.0206061397046043,0.0005562344783453,0.0202278885139426,0.0341344155377371,0.09946086748623,0.0345184042495448,2.44109740074213e-05,197,18.5306860982633,13.5775937939,50.3847763108502,203,15.8375563239039,41.2741116751269,1768.13197969543,Stanford_TA551_R1C3
568047,0.0473272553743223,6.82801326628654,0.149506261511203,0.128228223529567,0.0788254072551109,0.0107306195146233,0.0293940765728941,0.037283538470108,0.0719778439854065,0.0651488963987789,0.0198634664039012,0.266567683007661,0.0217310201849659,0.1372648442894,0.0505515578139436,0.0342786016667266,0.0561304462582698,0.0247336472234418,7.85166367648109e-05,0.0293251245280536,0.012943177964374,0.117368813116845,0.0096092803606281,0.12044070201512,0.104301348027712,0.116987764227902,0.0204039686059704,0.0567214946351798,4.41914326661537e-05,0.0168666512200872,0.0565398561631891,0.0325722728841788,0.0002870305831874,0.01718052933293,0.0468162159467821,0.165999973025273,0.0946410737247232,3.34599040328495e-05,248,21.8572185698447,14.5619895115206,59.4558441227157,261,17.7697328931619,43.0766129032258,219.177419354839,Stanford_TA551_R1C3
568048,0.12849642126268,2.11725202287946,0.268688745778845,0.252318513317026,0.0372197781761162,0.0450027762012866,0.0837479157680068,0.0834189623448694,0.1577018418259,0.0220530806486247,0.0186136597269196,0.298365065249598,0.0085017714681576,0.428534948098938,0.043175533140312,0.171933305591645,0.0546094779472049,0.0691245555877685,0.0001038933438914,0.0265629718997356,0.0229309571192783,0.12951013427912,0.0191933967320344,0.0308878973731963,0.0929913420921072,0.514364612430135,0.0110651766941462,0.0577118124054048,0.0001176398779664,0.0424965209292071,0.147478400529511,0.0495590131979722,0.000429662742785,0.0183915546962193,0.0630460284086951,0.143969869792965,0.041294485631735,9.97367897070944e-06,280,21.7315030146601,16.4770384818384,61.698484809835,296,18.8813948776526,42.8285714285714,813.878571428571,Stanford_TA551_R1C3
568049,0.0207159702030503,1.70480621337891,0.264195986550897,0.092606240964401,0.0403760456406922,0.0017939989106426,0.0628811811115492,0.0828330282361584,0.103632254556562,0.0261714637622166,0.0005402766514113,0.110839575244972,0.0108594135408732,0.0095291291958094,0.0011622030462595,0.0223958475813149,0.0362058700057858,0.0205374034245808,0.0,0.0027365694532864,0.0257270003323693,0.023547368541834,0.0123948105789538,0.0413376791131595,0.106801524348992,0.23401388173906,0.0107640299170132,0.0309433240900094,7.21123215043917e-07,0.0160491700512806,0.242148223760351,0.0647914212323222,0.0001151458919048,0.0129746190706888,0.0587166043527426,0.112525193807361,0.0837149331207613,0.0001000683630506,75,10.166979819722,9.35507878765027,29.3137084989848,78,9.7720502380584,44.6533333333333,176.053333333333,Stanford_TA551_R1C3
568050,0.0513513812460333,9.75509874915388,0.158993839853717,0.0690563836727155,0.0755875204313338,0.0477525871381554,0.0410990039054089,0.0484706737334494,0.171085254457699,0.147968709125256,0.0235918428837907,0.142575584886927,0.0049382957651976,0.0575766198234916,0.0344428937984683,0.0537137551215481,0.0282179760998777,0.0441236495971679,6.07415307514934e-05,0.0169666655422676,0.0110102725706797,0.088518617275482,0.010887254554343,0.092867053162319,0.0824283446044543,0.151377527549021,0.107746739192446,0.0618052095803741,5.62869308227236e-05,0.0166346177359696,0.114178347121873,0.0411639675852275,0.0005870643290371,0.0367467412019034,0.0315266725298167,0.153170911912246,0.106407960385112,1.65428509027949e-05,554,27.7274230495576,25.4715064942484,85.5979797464467,572,26.5588913131418,45.0830324909747,955.494584837545,Stanford_TA551_R1C3
568051,0.0756093353618714,2.45350252348801,0.105179199731334,0.123969386290142,0.0446347751647043,0.0254891528253321,0.109992286806575,0.0960547909060067,0.0381419867301929,0.0203373785810324,0.0227128997822843,0.274567851163141,0.0076544814045176,0.0480350850697693,0.0396492668975333,0.0996476541513817,0.0573525490352591,0.0248929796547725,9.23921932177297e-05,0.0070384218626597,0.0167644092350965,0.178036693050674,0.0115840350698444,0.185489055028809,0.106497509864455,0.0826722250796702,0.0095102324773669,0.0765675454885253,4.24424009718772e-05,0.024899914413124,0.124018761413206,0.0654361428777045,0.000583352585291,0.0302006109007473,0.050770106902792,0.094677713427026,0.042675492663209,3.67279060120726e-05,464,30.1840423481306,19.6254194683796,79.9411254969543,475,24.306031118986,45.5193965517241,575.885775862069,Stanford_TA551_R1C3
568052,0.0888961347338922,3.3869045736336,0.202288328133957,0.124139637984056,0.0913781851002902,0.053546759578923,0.067615461292728,0.130596714989915,0.149705774904094,0.0385585171175,0.0216234378592584,0.279003246012398,0.0130930755601187,0.125149283057697,0.0249681707335586,0.111898965557835,0.0406232807286133,0.0524189327409875,8.07621218414924e-05,0.0228153352703659,0.0207511456416555,0.172592267517608,0.0143935082929088,0.05443636358012,0.106610380726948,0.167461307037233,0.0221057940946381,0.0831062533550545,9.81471768998907e-05,0.0357927076316728,0.144335266523767,0.0258000219026574,0.000459693311921,0.037422732303017,0.180939993929172,0.201337642683648,0.142995366337276,0.0,494,26.8712737995933,23.5513859915095,81.5979797464467,512,25.0794803594327,45.8805668016194,879.287449392713,Stanford_TA551_R1C3
568053,0.160891514221815,1.71275562959559,0.269302556199236,0.133481906764856,0.0571048308671165,0.0210279623675474,0.107240951784305,0.0628350496816159,0.0682584812394494,0.028518096824718,0.0199693536588251,0.0497706077460184,0.0060576949507264,0.221104963537996,0.024411347468305,0.155609162143674,0.0271830887656743,0.0500515376820283,7.3229187332532e-05,0.0549009214515647,0.0136587822386227,0.06677909821483,0.0269336591164799,0.0223376886495201,0.0765446509568905,0.177266747949521,0.0059763891379353,0.154932236028478,3.38850296376383e-05,0.0387317723367984,0.0938973195103218,0.0251672440613724,0.0002142881645875,0.0221354316262637,0.0217903630147872,0.0761708436694575,0.0718470363336558,3.39787946466137e-05,340,21.8518661752547,20.1361359833614,67.9411254969543,357,20.8062837914404,47.2352941176471,507.017647058824,Stanford_TA551_R1C3
568054,0.0593862960768736,2.58901430807207,0.0838889559917462,0.0754588986960161,0.0218242424191088,0.0233576271505124,0.0509235736354997,0.0571483003457873,0.0394558045489351,0.0110871162314435,0.0256530815364505,0.210152931386299,0.0115369176268243,0.0739575596223185,0.0079504517735554,0.0574166218385269,0.0533277414498693,0.0505015655915201,4.92452798526528e-05,0.0361713295427156,0.0178005939147008,0.172860112459718,0.0164174262676096,0.120780352372057,0.0867808881705459,0.0905440907108623,0.0096297920868529,0.0556341583285793,8.10062797916052e-05,0.0205206334281037,0.127712939601177,0.0604095081690077,0.0004443282607323,0.0201131668463592,0.0193783317941471,0.116824623883711,0.0925861053629261,1.20793978899038e-06,614,39.1883494547834,20.0929117362942,98.7695526217005,644,27.9601337705561,45.9837133550489,1367.56840390879,Stanford_TA551_R1C3
568055,0.0630515354072865,6.12389573317308,0.0774182362037061,0.109152749661061,0.0303398804583041,0.063421641902465,0.0372900356611823,0.112703204717005,0.0393611646250371,0.0154072548361333,0.0114323172521959,0.220025235836323,0.0111261242434513,0.0802532425712794,0.0257685245626946,0.0585568944547435,0.0642921719830466,0.0522218924302321,7.71182589232922e-05,0.030794229597023,0.0187127124940238,0.166090271926556,0.0158394181438006,0.10828031483776,0.0836841145428353,0.0931915057863881,0.0075086778700418,0.0749863509026975,5.18204536862098e-05,0.013630834459038,0.158955403168427,0.0426739086878799,0.0007087390010173,0.0303401451844435,0.0199465218712306,0.0954595541314479,0.0368344760323558,3.04061847810562e-05,520,29.5001481480392,22.633590632602,84.7695526217005,540,25.7310039303227,48.4538461538462,1442.85192307692,Stanford_TA551_R1C3
568056,0.165829936721978,1.39879264412345,0.141015078727612,0.190527885260439,0.0178326794804146,0.0102608547835291,0.0544314512698144,0.0507892552390636,0.0660665563926376,0.0129452384124254,0.0146113114410745,0.153914307824868,0.0013982816766377,0.113794329661275,0.0091864308815691,0.164550956319393,0.0570828161720264,0.0379622812236185,5.22513788589191e-05,0.0456401617152516,0.0124422753926575,0.119376393944364,0.0219675346186323,0.0995014602994687,0.0674617877379817,0.147454563138504,0.008638131408036,0.0667677051593457,6.27989311030496e-05,0.0094865381805537,0.140376408964945,0.0320516921967256,0.0006177143190369,0.0150881145463321,0.0172350335825351,0.0766905468942541,0.116988179097413,2.31809037372524e-05,273,22.7172430090102,15.4804418806362,61.9411254969543,288,18.6438836005994,48.996336996337,1959.85714285714,Stanford_TA551_R1C3
568057,0.0644577055567871,6.53486339587001,0.146362900460712,0.074120244875193,0.0413492883748525,0.0268487182115521,0.0676138199358853,0.0967721500181737,0.103559723013871,0.0280093310983104,0.0197796563986805,0.134658237335307,0.0141143516313915,0.099268288315601,0.0074171024641857,0.0621063650589478,0.0387372573609533,0.0488690658354423,7.70446875005821e-05,0.0375627175166972,0.019604173726865,0.123362065337402,0.0182809273086854,0.0524159075373238,0.0856668546048576,0.10033255177222,0.0067995013034597,0.0510395265677786,3.79029836313266e-05,0.0188368664556412,0.137788048269932,0.0481606691039775,0.0006306387589011,0.0241793175818214,0.0352624540183089,0.150742652822824,0.0926325161799987,4.69994648171702e-05,426,30.3604324895627,18.1293973981806,80.4264068711929,454,23.2894835936132,50.4929577464789,38.5727699530516,Stanford_TA551_R1C3
568058,0.0307976666692676,5.06802198621962,0.201259859749314,0.125639171288185,0.0037818455222116,0.0005530275098786,0.0737348728542746,0.0961551289510056,0.110787747786481,0.0247758694746605,0.0226473466048678,0.0445361418859156,0.0,0.169094782984388,0.0,0.0582982982754187,0.0120765222445562,0.0782222924409089,2.88244078142775e-05,0.0389284525181723,0.0050425819978441,0.011435664730875,0.0475630588163403,0.0562883449565984,0.0391886404672789,0.157092935224972,0.0204534636235142,0.0150161453540133,5.24917246635865e-05,0.0836609319143937,0.0501022250590219,0.0294016609282873,0.0006208325977678,0.0078697993799492,0.0188643032497961,0.0519526796400507,0.0,4.23648463631118e-05,54,8.743251365736,7.87557562074193,24.142135623731,54,8.29185958731205,50.0,1381.77777777778,Stanford_TA551_R1C3
568059,0.0695629571811509,2.12115669998468,0.138141887012169,0.0520625637516559,0.0794767363048139,0.0208035144913192,0.0545276010283258,0.0740757256041172,0.028434740037681,0.0504626138323739,0.0130561143150397,0.146334257887192,0.0217638535002341,0.0254441684462436,0.0440262139283649,0.0641487489167102,0.0369255511225595,0.0495099048988491,9.06284898519516e-05,0.0114848027928989,0.0132741876041419,0.153590291787758,0.0088287419481822,0.168406627553018,0.0569801274564283,0.0968075189099838,0.0160390060690028,0.0584279901042444,3.56756223767411e-05,0.0240109772587893,0.0686737798353261,0.0340013098557049,0.0004621378639165,0.0223816422855152,0.0210828363230992,0.124870152298581,0.0797501893533883,2.20786834902623e-05,510,30.5059432315527,21.442361776019,84.4264068711929,531,25.4823893662846,51.1705882352941,57.6176470588235,Stanford_TA551_R1C3
